3.0275e+02	1.5667e+00	-5.4000e-03	-5.3400e-01	1.4517e+00	-1.2574e+00	-1.3880e-01	-1.0792e+00
3.0275e+02	1.5667e+00	-4.8000e-03	-5.3440e-01	1.4519e+00	-1.2572e+00	-1.3910e-01	-1.0792e+00
3.0275e+02	1.5667e+00	-4.1000e-03	-5.3480e-01	1.4522e+00	-1.2571e+00	-1.3940e-01	-1.0792e+00
3.0275e+02	1.5667e+00	-3.4000e-03	-5.3530e-01	1.4524e+00	-1.2570e+00	-1.3970e-01	-1.0792e+00
3.0276e+02	1.5667e+00	-2.7000e-03	-5.3570e-01	1.4526e+00	-1.2568e+00	-1.4010e-01	-1.0792e+00
3.0276e+02	1.5667e+00	-1.9000e-03	-5.3610e-01	1.4529e+00	-1.2567e+00	-1.4050e-01	-1.0792e+00
3.0276e+02	1.5667e+00	-1.1000e-03	-5.3650e-01	1.4531e+00	-1.2567e+00	-1.4090e-01	-1.0792e+00
3.0276e+02	1.5667e+00	-2.0000e-04	-5.3690e-01	1.4534e+00	-1.2566e+00	-1.4130e-01	-1.0792e+00
3.0276e+02	1.5667e+00	6.0000e-04	-5.3740e-01	1.4537e+00	-1.2566e+00	-1.4170e-01	-1.0792e+00
3.0277e+02	1.5667e+00	1.5000e-03	-5.3790e-01	1.4540e+00	-1.2565e+00	-1.4210e-01	-1.0792e+00
3.0277e+02	1.5667e+00	2.4000e-03	-5.3840e-01	1.4543e+00	-1.2564e+00	-1.4250e-01	-1.0792e+00
3.0277e+02	1.5667e+00	3.4000e-03	-5.3890e-01	1.4545e+00	-1.2562e+00	-1.4290e-01	-1.0792e+00
3.0277e+02	1.5667e+00	4.3000e-03	-5.3940e-01	1.4548e+00	-1.2561e+00	-1.4340e-01	-1.0792e+00
3.0277e+02	1.5667e+00	5.3000e-03	-5.4000e-01	1.4552e+00	-1.2560e+00	-1.4380e-01	-1.0792e+00
3.0278e+02	1.5667e+00	6.2000e-03	-5.4060e-01	1.4555e+00	-1.2559e+00	-1.4420e-01	-1.0792e+00
3.0278e+02	1.5667e+00	7.3000e-03	-5.4120e-01	1.4559e+00	-1.2557e+00	-1.4470e-01	-1.0792e+00
3.0278e+02	1.5667e+00	8.3000e-03	-5.4180e-01	1.4562e+00	-1.2555e+00	-1.4510e-01	-1.0791e+00
3.0278e+02	1.5667e+00	9.4000e-03	-5.4250e-01	1.4566e+00	-1.2553e+00	-1.4550e-01	-1.0791e+00
3.0278e+02	1.5667e+00	1.0500e-02	-5.4310e-01	1.4570e+00	-1.2550e+00	-1.4600e-01	-1.0791e+00
3.0279e+02	1.5667e+00	1.1600e-02	-5.4380e-01	1.4574e+00	-1.2548e+00	-1.4650e-01	-1.0791e+00
3.0279e+02	1.5667e+00	1.2800e-02	-5.4450e-01	1.4579e+00	-1.2545e+00	-1.4690e-01	-1.0790e+00
3.0279e+02	1.5667e+00	1.3900e-02	-5.4520e-01	1.4583e+00	-1.2542e+00	-1.4750e-01	-1.0790e+00
3.0279e+02	1.5667e+00	1.5100e-02	-5.4590e-01	1.4588e+00	-1.2539e+00	-1.4800e-01	-1.0790e+00
3.0279e+02	1.5667e+00	1.6400e-02	-5.4670e-01	1.4593e+00	-1.2535e+00	-1.4850e-01	-1.0790e+00
3.0280e+02	1.5667e+00	1.7700e-02	-5.4760e-01	1.4598e+00	-1.2531e+00	-1.4900e-01	-1.0789e+00
3.0280e+02	1.5667e+00	1.9000e-02	-5.4850e-01	1.4603e+00	-1.2526e+00	-1.4960e-01	-1.0789e+00
3.0280e+02	1.5667e+00	2.0300e-02	-5.4930e-01	1.4608e+00	-1.2520e+00	-1.5020e-01	-1.0789e+00
3.0280e+02	1.5667e+00	2.1700e-02	-5.5020e-01	1.4613e+00	-1.2514e+00	-1.5080e-01	-1.0789e+00
3.0280e+02	1.5667e+00	2.3100e-02	-5.5100e-01	1.4618e+00	-1.2507e+00	-1.5150e-01	-1.0789e+00
3.0281e+02	1.5667e+00	2.4500e-02	-5.5190e-01	1.4623e+00	-1.2500e+00	-1.5210e-01	-1.0789e+00
3.0281e+02	1.5667e+00	2.6000e-02	-5.5280e-01	1.4628e+00	-1.2492e+00	-1.5280e-01	-1.0789e+00
3.0281e+02	1.5667e+00	2.7500e-02	-5.5370e-01	1.4634e+00	-1.2484e+00	-1.5360e-01	-1.0790e+00
3.0281e+02	1.5667e+00	2.9000e-02	-5.5470e-01	1.4640e+00	-1.2477e+00	-1.5430e-01	-1.0790e+00
3.0281e+02	1.5667e+00	3.0500e-02	-5.5560e-01	1.4645e+00	-1.2469e+00	-1.5500e-01	-1.0790e+00
3.0282e+02	1.5667e+00	3.2000e-02	-5.5650e-01	1.4652e+00	-1.2462e+00	-1.5570e-01	-1.0791e+00
3.0282e+02	1.5667e+00	3.3700e-02	-5.5760e-01	1.4658e+00	-1.2455e+00	-1.5640e-01	-1.0791e+00
3.0282e+02	1.5667e+00	3.5300e-02	-5.5870e-01	1.4664e+00	-1.2448e+00	-1.5710e-01	-1.0791e+00
3.0282e+02	1.5667e+00	3.6900e-02	-5.5970e-01	1.4671e+00	-1.2441e+00	-1.5780e-01	-1.0791e+00
3.0282e+02	1.5667e+00	3.8700e-02	-5.6080e-01	1.4677e+00	-1.2434e+00	-1.5850e-01	-1.0790e+00
3.0283e+02	1.5667e+00	4.0400e-02	-5.6180e-01	1.4683e+00	-1.2427e+00	-1.5930e-01	-1.0790e+00
3.0283e+02	1.5667e+00	4.2100e-02	-5.6290e-01	1.4690e+00	-1.2419e+00	-1.6010e-01	-1.0790e+00
3.0283e+02	1.5667e+00	4.4000e-02	-5.6400e-01	1.4697e+00	-1.2411e+00	-1.6090e-01	-1.0790e+00
3.0283e+02	1.5667e+00	4.5800e-02	-5.6530e-01	1.4704e+00	-1.2403e+00	-1.6170e-01	-1.0790e+00
3.0283e+02	1.5667e+00	4.7700e-02	-5.6650e-01	1.4711e+00	-1.2393e+00	-1.6260e-01	-1.0790e+00
3.0284e+02	1.5667e+00	4.9600e-02	-5.6770e-01	1.4718e+00	-1.2384e+00	-1.6350e-01	-1.0791e+00
3.0284e+02	1.5667e+00	5.1500e-02	-5.6890e-01	1.4725e+00	-1.2374e+00	-1.6440e-01	-1.0791e+00
3.0284e+02	1.5667e+00	5.3400e-02	-5.7010e-01	1.4732e+00	-1.2364e+00	-1.6530e-01	-1.0791e+00
3.0284e+02	1.5667e+00	5.5400e-02	-5.7140e-01	1.4740e+00	-1.2353e+00	-1.6630e-01	-1.0791e+00
3.0284e+02	1.5667e+00	5.7400e-02	-5.7270e-01	1.4747e+00	-1.2343e+00	-1.6730e-01	-1.0790e+00
3.0285e+02	1.5667e+00	5.9400e-02	-5.7400e-01	1.4754e+00	-1.2332e+00	-1.6830e-01	-1.0790e+00
3.0285e+02	1.5667e+00	6.1600e-02	-5.7530e-01	1.4762e+00	-1.2321e+00	-1.6930e-01	-1.0790e+00
3.0285e+02	1.5667e+00	6.3700e-02	-5.7660e-01	1.4770e+00	-1.2309e+00	-1.7020e-01	-1.0790e+00
