2.6587e+02	2.0538e+00	2.3680e-01	-9.3110e-01	1.4417e+00	-9.4930e-01	-9.7300e-02	-1.1944e+00
2.6587e+02	2.0548e+00	2.3500e-01	-9.3100e-01	1.4416e+00	-9.4930e-01	-9.7300e-02	-1.1960e+00
2.6587e+02	2.0558e+00	2.3310e-01	-9.3100e-01	1.4415e+00	-9.4940e-01	-9.7300e-02	-1.1976e+00
2.6588e+02	2.0568e+00	2.3120e-01	-9.3100e-01	1.4414e+00	-9.4940e-01	-9.7300e-02	-1.1992e+00
2.6588e+02	2.0577e+00	2.2940e-01	-9.3100e-01	1.4412e+00	-9.4940e-01	-9.7300e-02	-1.2007e+00
2.6588e+02	2.0587e+00	2.2750e-01	-9.3100e-01	1.4410e+00	-9.4940e-01	-9.7400e-02	-1.2022e+00
2.6588e+02	2.0597e+00	2.2570e-01	-9.3110e-01	1.4409e+00	-9.4950e-01	-9.7400e-02	-1.2037e+00
2.6588e+02	2.0606e+00	2.2390e-01	-9.3110e-01	1.4408e+00	-9.4950e-01	-9.7400e-02	-1.2053e+00
2.6589e+02	2.0615e+00	2.2200e-01	-9.3110e-01	1.4406e+00	-9.4950e-01	-9.7400e-02	-1.2068e+00
2.6589e+02	2.0625e+00	2.2020e-01	-9.3100e-01	1.4405e+00	-9.4940e-01	-9.7400e-02	-1.2084e+00
2.6589e+02	2.0634e+00	2.1840e-01	-9.3090e-01	1.4403e+00	-9.4940e-01	-9.7400e-02	-1.2100e+00
2.6589e+02	2.0643e+00	2.1660e-01	-9.3090e-01	1.4401e+00	-9.4930e-01	-9.7500e-02	-1.2116e+00
2.6589e+02	2.0652e+00	2.1480e-01	-9.3090e-01	1.4399e+00	-9.4940e-01	-9.7500e-02	-1.2132e+00
2.6590e+02	2.0661e+00	2.1290e-01	-9.3080e-01	1.4397e+00	-9.4940e-01	-9.7500e-02	-1.2147e+00
2.6590e+02	2.0669e+00	2.1120e-01	-9.3070e-01	1.4395e+00	-9.4940e-01	-9.7500e-02	-1.2162e+00
2.6590e+02	2.0678e+00	2.0940e-01	-9.3070e-01	1.4393e+00	-9.4950e-01	-9.7600e-02	-1.2176e+00
2.6590e+02	2.0686e+00	2.0750e-01	-9.3070e-01	1.4391e+00	-9.4960e-01	-9.7600e-02	-1.2188e+00
2.6590e+02	2.0694e+00	2.0570e-01	-9.3070e-01	1.4389e+00	-9.4980e-01	-9.7600e-02	-1.2200e+00
2.6591e+02	2.0703e+00	2.0400e-01	-9.3060e-01	1.4387e+00	-9.5000e-01	-9.7700e-02	-1.2210e+00
2.6591e+02	2.0711e+00	2.0230e-01	-9.3050e-01	1.4385e+00	-9.5010e-01	-9.7700e-02	-1.2220e+00
2.6591e+02	2.0719e+00	2.0060e-01	-9.3040e-01	1.4383e+00	-9.5030e-01	-9.7800e-02	-1.2229e+00
2.6591e+02	2.0727e+00	1.9880e-01	-9.3040e-01	1.4380e+00	-9.5040e-01	-9.7900e-02	-1.2237e+00
2.6591e+02	2.0735e+00	1.9710e-01	-9.3020e-01	1.4377e+00	-9.5040e-01	-9.8000e-02	-1.2245e+00
2.6592e+02	2.0743e+00	1.9540e-01	-9.3010e-01	1.4375e+00	-9.5050e-01	-9.8200e-02	-1.2254e+00
2.6592e+02	2.0750e+00	1.9370e-01	-9.3000e-01	1.4371e+00	-9.5060e-01	-9.8300e-02	-1.2262e+00
2.6592e+02	2.0758e+00	1.9190e-01	-9.2990e-01	1.4368e+00	-9.5070e-01	-9.8400e-02	-1.2272e+00
2.6592e+02	2.0765e+00	1.9020e-01	-9.2980e-01	1.4365e+00	-9.5070e-01	-9.8500e-02	-1.2281e+00
2.6592e+02	2.0773e+00	1.8850e-01	-9.2970e-01	1.4362e+00	-9.5080e-01	-9.8600e-02	-1.2291e+00
2.6593e+02	2.0780e+00	1.8690e-01	-9.2940e-01	1.4359e+00	-9.5080e-01	-9.8700e-02	-1.2301e+00
2.6593e+02	2.0787e+00	1.8520e-01	-9.2920e-01	1.4356e+00	-9.5090e-01	-9.8800e-02	-1.2311e+00
2.6593e+02	2.0794e+00	1.8350e-01	-9.2910e-01	1.4353e+00	-9.5100e-01	-9.8900e-02	-1.2322e+00
2.6593e+02	2.0801e+00	1.8180e-01	-9.2890e-01	1.4349e+00	-9.5100e-01	-9.8900e-02	-1.2333e+00
2.6593e+02	2.0807e+00	1.8020e-01	-9.2870e-01	1.4344e+00	-9.5120e-01	-9.9000e-02	-1.2345e+00
2.6594e+02	2.0814e+00	1.7860e-01	-9.2850e-01	1.4340e+00	-9.5130e-01	-9.9100e-02	-1.2356e+00
2.6594e+02	2.0821e+00	1.7700e-01	-9.2830e-01	1.4336e+00	-9.5140e-01	-9.9300e-02	-1.2366e+00
2.6594e+02	2.0827e+00	1.7540e-01	-9.2800e-01	1.4332e+00	-9.5150e-01	-9.9400e-02	-1.2376e+00
2.6594e+02	2.0833e+00	1.7380e-01	-9.2780e-01	1.4328e+00	-9.5160e-01	-9.9500e-02	-1.2386e+00
2.6594e+02	2.0839e+00	1.7220e-01	-9.2750e-01	1.4324e+00	-9.5170e-01	-9.9600e-02	-1.2395e+00
2.6595e+02	2.0845e+00	1.7060e-01	-9.2730e-01	1.4320e+00	-9.5180e-01	-9.9600e-02	-1.2404e+00
2.6595e+02	2.0851e+00	1.6900e-01	-9.2710e-01	1.4315e+00	-9.5190e-01	-9.9700e-02	-1.2413e+00
2.6595e+02	2.0856e+00	1.6750e-01	-9.2680e-01	1.4311e+00	-9.5200e-01	-9.9800e-02	-1.2422e+00
2.6595e+02	2.0862e+00	1.6600e-01	-9.2660e-01	1.4306e+00	-9.5220e-01	-9.9800e-02	-1.2431e+00
2.6595e+02	2.0867e+00	1.6440e-01	-9.2630e-01	1.4301e+00	-9.5230e-01	-9.9900e-02	-1.2441e+00
2.6596e+02	2.0872e+00	1.6280e-01	-9.2610e-01	1.4295e+00	-9.5230e-01	-1.0000e-01	-1.2452e+00
2.6596e+02	2.0878e+00	1.6130e-01	-9.2580e-01	1.4290e+00	-9.5230e-01	-1.0010e-01	-1.2464e+00
2.6596e+02	2.0883e+00	1.5980e-01	-9.2550e-01	1.4285e+00	-9.5230e-01	-1.0030e-01	-1.2477e+00
2.6596e+02	2.0887e+00	1.5830e-01	-9.2520e-01	1.4279e+00	-9.5240e-01	-1.0040e-01	-1.2491e+00
2.6596e+02	2.0892e+00	1.5690e-01	-9.2480e-01	1.4274e+00	-9.5240e-01	-1.0050e-01	-1.2507e+00
2.6597e+02	2.0897e+00	1.5540e-01	-9.2450e-01	1.4268e+00	-9.5250e-01	-1.0060e-01	-1.2523e+00
2.6597e+02	2.0901e+00	1.5390e-01	-9.2420e-01	1.4262e+00	-9.5260e-01	-1.0060e-01	-1.2539e+00
2.6597e+02	2.0905e+00	1.5240e-01	-9.2380e-01	1.4256e+00	-9.5270e-01	-1.0070e-01	-1.2556e+00
2.6597e+02	2.0910e+00	1.5100e-01	-9.2350e-01	1.4249e+00	-9.5270e-01	-1.0080e-01	-1.2572e+00
2.6597e+02	2.0913e+00	1.4950e-01	-9.2300e-01	1.4243e+00	-9.5280e-01	-1.0090e-01	-1.2588e+00
2.6598e+02	2.0917e+00	1.4810e-01	-9.2260e-01	1.4237e+00	-9.5290e-01	-1.0090e-01	-1.2604e+00
2.6598e+02	2.0921e+00	1.4670e-01	-9.2230e-01	1.4231e+00	-9.5300e-01	-1.0100e-01	-1.2618e+00
2.6598e+02	2.0924e+00	1.4530e-01	-9.2180e-01	1.4225e+00	-9.5310e-01	-1.0110e-01	-1.2632e+00
2.6598e+02	2.0927e+00	1.4390e-01	-9.2140e-01	1.4218e+00	-9.5300e-01	-1.0130e-01	-1.2645e+00
2.6598e+02	2.0931e+00	1.4250e-01	-9.2100e-01	1.4212e+00	-9.5300e-01	-1.0140e-01	-1.2658e+00
2.6599e+02	2.0934e+00	1.4110e-01	-9.2050e-01	1.4205e+00	-9.5310e-01	-1.0150e-01	-1.2671e+00
2.6599e+02	2.0937e+00	1.3970e-01	-9.2010e-01	1.4198e+00	-9.5310e-01	-1.0160e-01	-1.2683e+00
2.6599e+02	2.0940e+00	1.3840e-01	-9.1960e-01	1.4191e+00	-9.5310e-01	-1.0170e-01	-1.2694e+00
2.6599e+02	2.0942e+00	1.3700e-01	-9.1910e-01	1.4184e+00	-9.5310e-01	-1.0180e-01	-1.2705e+00
2.6599e+02	2.0945e+00	1.3570e-01	-9.1860e-01	1.4177e+00	-9.5310e-01	-1.0190e-01	-1.2715e+00
2.6600e+02	2.0947e+00	1.3430e-01	-9.1810e-01	1.4170e+00	-9.5320e-01	-1.0210e-01	-1.2725e+00
2.6600e+02	2.0949e+00	1.3300e-01	-9.1750e-01	1.4163e+00	-9.5320e-01	-1.0220e-01	-1.2733e+00
2.6600e+02	2.0951e+00	1.3170e-01	-9.1700e-01	1.4155e+00	-9.5320e-01	-1.0240e-01	-1.2741e+00
2.6600e+02	2.0953e+00	1.3040e-01	-9.1650e-01	1.4148e+00	-9.5320e-01	-1.0260e-01	-1.2749e+00
2.6600e+02	2.0955e+00	1.2900e-01	-9.1600e-01	1.4141e+00	-9.5330e-01	-1.0280e-01	-1.2756e+00
2.6601e+02	2.0956e+00	1.2770e-01	-9.1540e-01	1.4133e+00	-9.5340e-01	-1.0300e-01	-1.2763e+00
2.6601e+02	2.0958e+00	1.2640e-01	-9.1480e-01	1.4125e+00	-9.5350e-01	-1.0320e-01	-1.2770e+00
2.6601e+02	2.0959e+00	1.2520e-01	-9.1410e-01	1.4118e+00	-9.5350e-01	-1.0330e-01	-1.2777e+00
2.6601e+02	2.0960e+00	1.2390e-01	-9.1350e-01	1.4111e+00	-9.5370e-01	-1.0340e-01	-1.2783e+00
2.6601e+02	2.0962e+00	1.2270e-01	-9.1290e-01	1.4103e+00	-9.5380e-01	-1.0360e-01	-1.2789e+00
2.6602e+02	2.0963e+00	1.2150e-01	-9.1220e-01	1.4095e+00	-9.5400e-01	-1.0370e-01	-1.2795e+00
