2.8984e+02	1.7039e+00	4.3400e-01	-7.0750e-01	1.2376e+00	-9.5760e-01	-3.6780e-01	-1.0741e+00
2.8985e+02	1.7027e+00	4.3730e-01	-7.0860e-01	1.2398e+00	-9.5490e-01	-3.7050e-01	-1.0742e+00
2.8985e+02	1.7016e+00	4.4060e-01	-7.0970e-01	1.2420e+00	-9.5220e-01	-3.7330e-01	-1.0743e+00
2.8985e+02	1.7004e+00	4.4400e-01	-7.1060e-01	1.2441e+00	-9.4950e-01	-3.7600e-01	-1.0744e+00
2.8985e+02	1.6992e+00	4.4740e-01	-7.1160e-01	1.2462e+00	-9.4660e-01	-3.7870e-01	-1.0745e+00
2.8985e+02	1.6979e+00	4.5070e-01	-7.1250e-01	1.2482e+00	-9.4380e-01	-3.8150e-01	-1.0745e+00
2.8986e+02	1.6967e+00	4.5410e-01	-7.1330e-01	1.2502e+00	-9.4100e-01	-3.8440e-01	-1.0745e+00
2.8986e+02	1.6954e+00	4.5760e-01	-7.1420e-01	1.2523e+00	-9.3810e-01	-3.8710e-01	-1.0746e+00
2.8986e+02	1.6941e+00	4.6120e-01	-7.1510e-01	1.2544e+00	-9.3530e-01	-3.8990e-01	-1.0745e+00
2.8986e+02	1.6929e+00	4.6470e-01	-7.1590e-01	1.2564e+00	-9.3250e-01	-3.9260e-01	-1.0745e+00
2.8986e+02	1.6916e+00	4.6830e-01	-7.1660e-01	1.2585e+00	-9.2970e-01	-3.9530e-01	-1.0745e+00
2.8987e+02	1.6902e+00	4.7190e-01	-7.1720e-01	1.2605e+00	-9.2690e-01	-3.9800e-01	-1.0745e+00
2.8987e+02	1.6889e+00	4.7560e-01	-7.1770e-01	1.2626e+00	-9.2410e-01	-4.0070e-01	-1.0744e+00
2.8987e+02	1.6875e+00	4.7930e-01	-7.1850e-01	1.2646e+00	-9.2110e-01	-4.0340e-01	-1.0745e+00
2.8987e+02	1.6861e+00	4.8300e-01	-7.1930e-01	1.2665e+00	-9.1820e-01	-4.0610e-01	-1.0745e+00
2.8987e+02	1.6847e+00	4.8680e-01	-7.1980e-01	1.2684e+00	-9.1530e-01	-4.0870e-01	-1.0746e+00
2.8988e+02	1.6833e+00	4.9080e-01	-7.2030e-01	1.2704e+00	-9.1240e-01	-4.1130e-01	-1.0747e+00
2.8988e+02	1.6818e+00	4.9460e-01	-7.2080e-01	1.2723e+00	-9.0960e-01	-4.1370e-01	-1.0747e+00
2.8988e+02	1.6804e+00	4.9850e-01	-7.2120e-01	1.2742e+00	-9.0670e-01	-4.1620e-01	-1.0748e+00
2.8988e+02	1.6789e+00	5.0260e-01	-7.2150e-01	1.2760e+00	-9.0380e-01	-4.1870e-01	-1.0748e+00
2.8988e+02	1.6774e+00	5.0660e-01	-7.2190e-01	1.2779e+00	-9.0090e-01	-4.2110e-01	-1.0748e+00
2.8989e+02	1.6760e+00	5.1070e-01	-7.2230e-01	1.2796e+00	-8.9820e-01	-4.2350e-01	-1.0748e+00
2.8989e+02	1.6744e+00	5.1490e-01	-7.2270e-01	1.2814e+00	-8.9540e-01	-4.2590e-01	-1.0748e+00
2.8989e+02	1.6729e+00	5.1900e-01	-7.2280e-01	1.2831e+00	-8.9250e-01	-4.2820e-01	-1.0747e+00
2.8989e+02	1.6714e+00	5.2310e-01	-7.2300e-01	1.2849e+00	-8.8980e-01	-4.3040e-01	-1.0747e+00
2.8989e+02	1.6698e+00	5.2750e-01	-7.2320e-01	1.2866e+00	-8.8710e-01	-4.3260e-01	-1.0747e+00
2.8990e+02	1.6682e+00	5.3180e-01	-7.2330e-01	1.2882e+00	-8.8450e-01	-4.3480e-01	-1.0747e+00
2.8990e+02	1.6667e+00	5.3620e-01	-7.2330e-01	1.2898e+00	-8.8190e-01	-4.3680e-01	-1.0747e+00
2.8990e+02	1.6650e+00	5.4070e-01	-7.2330e-01	1.2914e+00	-8.7930e-01	-4.3880e-01	-1.0747e+00
2.8990e+02	1.6634e+00	5.4500e-01	-7.2320e-01	1.2929e+00	-8.7670e-01	-4.4080e-01	-1.0746e+00
2.8990e+02	1.6618e+00	5.4940e-01	-7.2300e-01	1.2945e+00	-8.7420e-01	-4.4280e-01	-1.0746e+00
2.8991e+02	1.6601e+00	5.5400e-01	-7.2280e-01	1.2960e+00	-8.7170e-01	-4.4470e-01	-1.0745e+00
2.8991e+02	1.6584e+00	5.5850e-01	-7.2260e-01	1.2974e+00	-8.6930e-01	-4.4650e-01	-1.0744e+00
2.8991e+02	1.6568e+00	5.6300e-01	-7.2240e-01	1.2988e+00	-8.6680e-01	-4.4840e-01	-1.0744e+00
2.8991e+02	1.6551e+00	5.6760e-01	-7.2200e-01	1.3002e+00	-8.6440e-01	-4.5020e-01	-1.0744e+00
2.8991e+02	1.6533e+00	5.7220e-01	-7.2160e-01	1.3013e+00	-8.6210e-01	-4.5200e-01	-1.0744e+00
2.8992e+02	1.6516e+00	5.7670e-01	-7.2120e-01	1.3025e+00	-8.5970e-01	-4.5390e-01	-1.0745e+00
