8.1990e+00	-8.5580e-01	-5.7310e-01	-4.9860e-01
8.2050e+00	-8.6010e-01	-5.6840e-01	-5.1080e-01
8.2110e+00	-8.6060e-01	-5.7110e-01	-5.1900e-01
8.2150e+00	-8.6440e-01	-5.7010e-01	-5.3030e-01
8.2210e+00	-8.6390e-01	-5.6280e-01	-5.8780e-01
8.2270e+00	-8.6840e-01	-5.6810e-01	-5.7140e-01
8.2330e+00	-8.6350e-01	-5.7330e-01	-5.6390e-01
8.2370e+00	-8.5730e-01	-5.8750e-01	-5.5390e-01
8.2430e+00	-8.5180e-01	-5.9810e-01	-5.4390e-01
8.2510e+00	-8.4520e-01	-6.0710e-01	-5.3740e-01
8.2550e+00	-8.3640e-01	-6.2020e-01	-5.2850e-01
8.2590e+00	-8.3080e-01	-6.3730e-01	-5.1850e-01
8.2690e+00	-8.1770e-01	-6.6010e-01	-5.0640e-01
8.2710e+00	-8.1370e-01	-6.6030e-01	-4.9760e-01
8.2770e+00	-8.0890e-01	-6.6770e-01	-4.9090e-01
8.2890e+00	-8.2950e-01	-8.5780e-01	-3.9740e-01
8.2930e+00	-8.2690e-01	-8.7520e-01	-3.8660e-01
8.2990e+00	-8.2420e-01	-8.9050e-01	-3.7640e-01
8.3050e+00	-8.2080e-01	-9.0480e-01	-3.6750e-01
8.3110e+00	-8.1710e-01	-9.2020e-01	-3.5950e-01
8.3150e+00	-8.1510e-01	-9.3680e-01	-3.4940e-01
8.3230e+00	-8.1200e-01	-9.5390e-01	-3.4060e-01
8.3270e+00	-8.0100e-01	-1.0186e+00	-3.1090e-01
8.3330e+00	-7.9160e-01	-1.0663e+00	-2.9040e-01
8.3410e+00	-7.8150e-01	-1.1205e+00	-2.7120e-01
8.3430e+00	-7.7740e-01	-1.1411e+00	-2.6420e-01
8.3490e+00	-7.7420e-01	-1.1591e+00	-2.5730e-01
8.3550e+00	-7.7030e-01	-1.1759e+00	-2.5180e-01
8.3610e+00	-7.6630e-01	-1.1925e+00	-2.4750e-01
8.3650e+00	-7.6180e-01	-1.2241e+00	-2.3870e-01
8.3710e+00	-7.5850e-01	-1.2533e+00	-2.3520e-01
8.3770e+00	-7.5100e-01	-1.3180e+00	-2.2750e-01
8.3830e+00	-7.4730e-01	-1.3348e+00	-2.2580e-01
8.3890e+00	-7.4510e-01	-1.3530e+00	-2.2540e-01
8.3950e+00	-7.3940e-01	-1.3839e+00	-2.2390e-01
8.3990e+00	-7.3420e-01	-1.4184e+00	-2.2290e-01
8.4050e+00	-7.3160e-01	-1.4367e+00	-2.2290e-01
8.4330e+00	-7.1470e-01	-1.5566e+00	-2.3140e-01
8.4390e+00	-7.0820e-01	-1.6093e+00	-2.4160e-01
8.4430e+00	-7.0550e-01	-1.6252e+00	-2.4390e-01
8.4610e+00	-7.0240e-01	-1.6579e+00	-2.5290e-01
8.4730e+00	-7.5010e-01	-2.2256e+00	-2.4390e-01
8.4770e+00	-7.4450e-01	-2.2595e+00	-2.5680e-01
8.4870e+00	-6.8820e-01	-1.7780e+00	-2.9040e-01
8.5050e+00	-6.7660e-01	-1.8791e+00	-3.3230e-01
8.5090e+00	-6.7470e-01	-1.8973e+00	-3.4180e-01
8.5270e+00	-6.9110e-01	-2.6467e+00	-4.8370e-01
8.5330e+00	-6.8900e-01	-2.6652e+00	-4.9680e-01
8.5390e+00	-6.8590e-01	-2.6842e+00	-5.1340e-01
7.3590e+00	-6.4590e-01	-5.9460e-01	-6.0320e-01
7.3590e+00	-6.4590e-01	-5.9460e-01	-6.0320e-01
7.3590e+00	-6.4590e-01	-5.9460e-01	-6.0320e-01
7.3590e+00	-6.4590e-01	-5.9460e-01	-6.0320e-01
7.3590e+00	-6.4590e-01	-5.9460e-01	-6.0320e-01
7.3590e+00	-6.4590e-01	-5.9460e-01	-6.0320e-01
7.3590e+00	-6.4590e-01	-5.9460e-01	-6.0320e-01
7.3590e+00	-6.4590e-01	-5.9460e-01	-6.0320e-01
7.3590e+00	-6.4590e-01	-5.9460e-01	-6.0320e-01
7.3590e+00	-6.4590e-01	-5.9460e-01	-6.0320e-01
7.3590e+00	-6.4590e-01	-5.9460e-01	-6.0320e-01
7.3590e+00	-6.4590e-01	-5.9460e-01	-6.0320e-01
7.3590e+00	-6.4590e-01	-5.9460e-01	-6.0320e-01
